,country_region_code,country_region,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
8339,HU,Hungary,2021-01-15,-38.0,-7.0,-22.0,-37.0,-25.0,10.0
8340,HU,Hungary,2021-01-16,-41.0,-11.0,-17.0,-35.0,-14.0,6.0
8341,HU,Hungary,2021-01-17,-42.0,-13.0,-2.0,-36.0,-14.0,5.0
8342,HU,Hungary,2021-01-18,-36.0,-12.0,-21.0,-38.0,-25.0,10.0
8343,HU,Hungary,2021-01-19,-36.0,-11.0,-10.0,-37.0,-25.0,10.0
8344,HU,Hungary,2021-01-20,-35.0,-9.0,-4.0,-34.0,-24.0,9.0
8345,HU,Hungary,2021-01-21,-35.0,-8.0,-8.0,-35.0,-24.0,10.0
8346,HU,Hungary,2021-01-22,-36.0,-6.0,-12.0,-35.0,-24.0,10.0
8347,HU,Hungary,2021-01-23,-38.0,-8.0,-16.0,-31.0,-8.0,6.0
8348,HU,Hungary,2021-01-24,-36.0,-8.0,12.0,-30.0,-11.0,4.0
8349,HU,Hungary,2021-01-25,-35.0,-12.0,-13.0,-36.0,-24.0,10.0
8350,HU,Hungary,2021-01-26,-35.0,-9.0,-5.0,-35.0,-24.0,9.0
8351,HU,Hungary,2021-01-27,-36.0,-9.0,-10.0,-34.0,-23.0,9.0
8352,HU,Hungary,2021-01-28,-36.0,-9.0,-16.0,-35.0,-23.0,10.0
8353,HU,Hungary,2021-01-29,-38.0,-7.0,-28.0,-35.0,-23.0,11.0
8354,HU,Hungary,2021-01-30,-37.0,-6.0,8.0,-27.0,-8.0,5.0
8355,HU,Hungary,2021-01-31,-40.0,-10.0,-4.0,-31.0,-10.0,4.0
8356,HU,Hungary,2021-02-01,-34.0,-10.0,-7.0,-32.0,-23.0,9.0
8357,HU,Hungary,2021-02-02,-33.0,-4.0,-9.0,-32.0,-23.0,9.0
8358,HU,Hungary,2021-02-03,-34.0,-5.0,-9.0,-32.0,-23.0,9.0
8359,HU,Hungary,2021-02-04,-31.0,-3.0,3.0,-30.0,-22.0,9.0
8360,HU,Hungary,2021-02-05,-31.0,0.0,-6.0,-31.0,-22.0,9.0
8361,HU,Hungary,2021-02-06,-35.0,-3.0,-12.0,-27.0,-9.0,5.0
8362,HU,Hungary,2021-02-07,-35.0,-4.0,-19.0,-29.0,-10.0,4.0
8363,HU,Hungary,2021-02-08,-33.0,-9.0,-25.0,-34.0,-24.0,9.0
8364,HU,Hungary,2021-02-09,-34.0,-6.0,-29.0,-34.0,-23.0,10.0
8365,HU,Hungary,2021-02-10,-33.0,-2.0,-28.0,-33.0,-23.0,9.0
8366,HU,Hungary,2021-02-11,-37.0,-7.0,-34.0,-35.0,-24.0,11.0
8367,HU,Hungary,2021-02-12,-33.0,4.0,-24.0,-34.0,-23.0,11.0
8368,HU,Hungary,2021-02-13,-34.0,1.0,-11.0,-29.0,-9.0,6.0
8369,HU,Hungary,2021-02-14,-26.0,5.0,19.0,-25.0,-7.0,4.0
8370,HU,Hungary,2021-02-15,-30.0,-3.0,-5.0,-32.0,-23.0,9.0
8371,HU,Hungary,2021-02-16,-31.0,-3.0,-10.0,-32.0,-23.0,9.0
8372,HU,Hungary,2021-02-17,-33.0,-2.0,-11.0,-32.0,-22.0,9.0
8373,HU,Hungary,2021-02-18,-30.0,0.0,5.0,-30.0,-22.0,9.0
8374,HU,Hungary,2021-02-19,-32.0,2.0,-8.0,-31.0,-22.0,10.0
8375,HU,Hungary,2021-02-20,-36.0,-3.0,-5.0,-27.0,-6.0,5.0
8376,HU,Hungary,2021-02-21,-29.0,0.0,26.0,-23.0,-6.0,3.0
8377,HU,Hungary,2021-02-22,-28.0,-4.0,13.0,-30.0,-22.0,9.0
8378,HU,Hungary,2021-02-23,-28.0,-2.0,21.0,-29.0,-23.0,9.0
8379,HU,Hungary,2021-02-24,-29.0,-1.0,27.0,-28.0,-22.0,8.0
8380,HU,Hungary,2021-02-25,-27.0,-1.0,23.0,-27.0,-23.0,9.0
8381,HU,Hungary,2021-02-26,-28.0,3.0,31.0,-27.0,-22.0,9.0
8382,HU,Hungary,2021-02-27,-31.0,0.0,22.0,-22.0,-5.0,4.0
8383,HU,Hungary,2021-02-28,-23.0,3.0,64.0,-16.0,-4.0,2.0
8384,HU,Hungary,2021-03-01,-27.0,-2.0,12.0,-29.0,-23.0,9.0
8385,HU,Hungary,2021-03-02,-25.0,3.0,26.0,-28.0,-24.0,9.0
8386,HU,Hungary,2021-03-03,-26.0,4.0,28.0,-26.0,-24.0,9.0
8387,HU,Hungary,2021-03-04,-23.0,10.0,6.0,-28.0,-24.0,9.0
8388,HU,Hungary,2021-03-05,-19.0,15.0,-13.0,-28.0,-24.0,10.0
8389,HU,Hungary,2021-03-06,-21.0,9.0,12.0,-18.0,-2.0,4.0
8390,HU,Hungary,2021-03-07,-14.0,14.0,40.0,-14.0,0.0,2.0
8391,HU,Hungary,2021-03-08,-37.0,2.0,0.0,-38.0,-34.0,13.0
8392,HU,Hungary,2021-03-09,-42.0,-5.0,5.0,-41.0,-36.0,14.0
8393,HU,Hungary,2021-03-10,-41.0,-2.0,6.0,-39.0,-36.0,14.0
8394,HU,Hungary,2021-03-11,-42.0,-2.0,-9.0,-41.0,-36.0,15.0
8395,HU,Hungary,2021-03-12,-41.0,6.0,-3.0,-39.0,-37.0,15.0
8396,HU,Hungary,2021-03-13,-41.0,2.0,41.0,-26.0,-11.0,5.0
8397,HU,Hungary,2021-03-14,-41.0,17.0,-8.0,-36.0,-13.0,5.0
8398,HU,Hungary,2021-03-15,-72.0,-82.0,66.0,-63.0,-83.0,27.0
8399,HU,Hungary,2021-03-16,-38.0,8.0,-3.0,-40.0,-37.0,14.0
8400,HU,Hungary,2021-03-17,-41.0,-1.0,-7.0,-41.0,-36.0,15.0
8401,HU,Hungary,2021-03-18,-41.0,-1.0,-12.0,-41.0,-36.0,15.0
8402,HU,Hungary,2021-03-19,-43.0,0.0,-8.0,-40.0,-35.0,15.0
8403,HU,Hungary,2021-03-20,-46.0,-3.0,1.0,-33.0,-7.0,7.0
8404,HU,Hungary,2021-03-21,-41.0,-2.0,34.0,-29.0,-7.0,5.0
8405,HU,Hungary,2021-03-22,-41.0,-6.0,-15.0,-42.0,-35.0,15.0
8406,HU,Hungary,2021-03-23,-41.0,-4.0,-2.0,-41.0,-36.0,14.0
8407,HU,Hungary,2021-03-24,-42.0,-4.0,-3.0,-40.0,-35.0,14.0
8408,HU,Hungary,2021-03-25,-39.0,-1.0,11.0,-39.0,-35.0,14.0
8409,HU,Hungary,2021-03-26,-39.0,0.0,26.0,-37.0,-35.0,14.0
8410,HU,Hungary,2021-03-27,-40.0,-3.0,54.0,-25.0,-6.0,5.0
8411,HU,Hungary,2021-03-28,-39.0,-2.0,40.0,-27.0,-7.0,4.0
8412,HU,Hungary,2021-03-29,-35.0,-3.0,25.0,-37.0,-35.0,13.0
8413,HU,Hungary,2021-03-30,-33.0,6.0,25.0,-36.0,-35.0,13.0
8414,HU,Hungary,2021-03-31,-28.0,17.0,51.0,-32.0,-35.0,11.0
8415,HU,Hungary,2021-04-01,-18.0,39.0,55.0,-28.0,-39.0,10.0
8416,HU,Hungary,2021-04-02,-69.0,-76.0,61.0,-58.0,-80.0,26.0
8417,HU,Hungary,2021-04-03,-38.0,22.0,6.0,-33.0,-23.0,6.0
8418,HU,Hungary,2021-04-04,-65.0,-76.0,38.0,-37.0,-21.0,4.0
8419,HU,Hungary,2021-04-05,-69.0,-80.0,112.0,-58.0,-84.0,24.0
8420,HU,Hungary,2021-04-06,-38.0,4.0,-11.0,-40.0,-38.0,14.0
8421,HU,Hungary,2021-04-07,-31.0,3.0,0.0,-36.0,-34.0,13.0
8422,HU,Hungary,2021-04-08,-30.0,1.0,-15.0,-37.0,-33.0,14.0
8423,HU,Hungary,2021-04-09,-23.0,11.0,22.0,-30.0,-31.0,11.0
8424,HU,Hungary,2021-04-10,-20.0,8.0,62.0,-10.0,1.0,2.0
8425,HU,Hungary,2021-04-11,-16.0,10.0,46.0,-13.0,-1.0,3.0
8426,HU,Hungary,2021-04-12,-20.0,6.0,21.0,-30.0,-31.0,11.0
8427,HU,Hungary,2021-04-13,-31.0,-1.0,-31.0,-39.0,-33.0,14.0
8428,HU,Hungary,2021-04-14,-29.0,4.0,-14.0,-35.0,-32.0,13.0
8429,HU,Hungary,2021-04-15,-28.0,2.0,-13.0,-35.0,-31.0,13.0
8430,HU,Hungary,2021-04-16,-28.0,5.0,1.0,-33.0,-29.0,12.0
8431,HU,Hungary,2021-04-17,-26.0,3.0,30.0,-17.0,2.0,4.0
8432,HU,Hungary,2021-04-18,-28.0,3.0,-12.0,-25.0,-3.0,5.0
8433,HU,Hungary,2021-04-19,-25.0,1.0,-7.0,-33.0,-27.0,12.0
8434,HU,Hungary,2021-04-20,-23.0,4.0,12.0,-30.0,-27.0,11.0
8435,HU,Hungary,2021-04-21,-20.0,6.0,43.0,-26.0,-26.0,9.0
8436,HU,Hungary,2021-04-22,-24.0,3.0,12.0,-30.0,-26.0,11.0
8437,HU,Hungary,2021-04-23,-20.0,9.0,35.0,-26.0,-25.0,9.0
8438,HU,Hungary,2021-04-24,-11.0,4.0,82.0,-5.0,6.0,1.0
8439,HU,Hungary,2021-04-25,-2.0,6.0,80.0,-7.0,5.0,0.0
8440,HU,Hungary,2021-04-26,-16.0,3.0,17.0,-28.0,-26.0,9.0
8441,HU,Hungary,2021-04-27,-14.0,6.0,37.0,-26.0,-26.0,9.0
8442,HU,Hungary,2021-04-28,-15.0,7.0,38.0,-25.0,-25.0,9.0
8443,HU,Hungary,2021-04-29,-14.0,8.0,23.0,-26.0,-25.0,9.0
8444,HU,Hungary,2021-04-30,-4.0,30.0,53.0,-18.0,-24.0,6.0
8445,HU,Hungary,2021-05-01,-38.0,-66.0,105.0,-17.0,-26.0,3.0
8446,HU,Hungary,2021-05-02,10.0,42.0,21.0,-2.0,11.0,-1.0
8447,HU,Hungary,2021-05-03,-8.0,10.0,31.0,-23.0,-24.0,8.0
8448,HU,Hungary,2021-05-04,-3.0,15.0,58.0,-19.0,-24.0,7.0
8449,HU,Hungary,2021-05-05,-9.0,11.0,30.0,-22.0,-24.0,7.0
8450,HU,Hungary,2021-05-06,-8.0,13.0,28.0,-21.0,-24.0,7.0
8451,HU,Hungary,2021-05-07,-14.0,14.0,-5.0,-26.0,-24.0,9.0
8452,HU,Hungary,2021-05-08,-1.0,15.0,72.0,0.0,7.0,-1.0
8453,HU,Hungary,2021-05-09,16.0,18.0,111.0,7.0,9.0,-2.0
8454,HU,Hungary,2021-05-10,2.0,15.0,65.0,-11.0,-19.0,4.0
8455,HU,Hungary,2021-05-11,2.0,16.0,81.0,-9.0,-19.0,3.0
8456,HU,Hungary,2021-05-12,-4.0,21.0,32.0,-12.0,-18.0,4.0
8457,HU,Hungary,2021-05-13,-6.0,16.0,10.0,-15.0,-20.0,6.0
8458,HU,Hungary,2021-05-14,-4.0,19.0,32.0,-12.0,-18.0,4.0
8459,HU,Hungary,2021-05-15,-3.0,13.0,54.0,-1.0,5.0,0.0
8460,HU,Hungary,2021-05-16,5.0,16.0,44.0,-3.0,7.0,0.0
8461,HU,Hungary,2021-05-17,-11.0,9.0,-3.0,-18.0,-18.0,6.0
8462,HU,Hungary,2021-05-18,-3.0,15.0,39.0,-11.0,-17.0,4.0
8463,HU,Hungary,2021-05-19,-9.0,14.0,13.0,-14.0,-16.0,5.0
8464,HU,Hungary,2021-05-20,-7.0,17.0,16.0,-18.0,-17.0,5.0
8465,HU,Hungary,2021-05-21,2.0,25.0,67.0,-7.0,-16.0,2.0
8466,HU,Hungary,2021-05-22,-2.0,31.0,47.0,-4.0,5.0,-1.0
8467,HU,Hungary,2021-05-23,-35.0,-68.0,39.0,-24.0,-10.0,2.0
8468,HU,Hungary,2021-05-24,-44.0,-74.0,124.0,-47.0,-81.0,20.0
8469,HU,Hungary,2021-05-25,3.0,34.0,35.0,-9.0,-17.0,3.0
8470,HU,Hungary,2021-05-26,5.0,23.0,86.0,-3.0,-15.0,2.0
8471,HU,Hungary,2021-05-27,4.0,19.0,64.0,-6.0,-14.0,3.0
8472,HU,Hungary,2021-05-28,5.0,22.0,78.0,-4.0,-12.0,2.0
8473,HU,Hungary,2021-05-29,3.0,14.0,85.0,4.0,11.0,-2.0
8474,HU,Hungary,2021-05-30,23.0,19.0,96.0,5.0,14.0,-2.0
8475,HU,Hungary,2021-05-31,-1.0,16.0,31.0,-10.0,-11.0,4.0
8476,HU,Hungary,2021-06-01,6.0,20.0,72.0,-4.0,-11.0,3.0
8477,HU,Hungary,2021-06-02,6.0,24.0,75.0,-3.0,-10.0,2.0
8478,HU,Hungary,2021-06-03,11.0,24.0,81.0,-3.0,-11.0,2.0
8479,HU,Hungary,2021-06-04,11.0,26.0,97.0,0.0,-10.0,1.0
8480,HU,Hungary,2021-06-05,10.0,18.0,122.0,12.0,7.0,-4.0
8481,HU,Hungary,2021-06-06,24.0,23.0,105.0,13.0,13.0,-3.0
8482,HU,Hungary,2021-06-07,9.0,22.0,68.0,-5.0,-9.0,2.0
8483,HU,Hungary,2021-06-08,13.0,25.0,92.0,-1.0,-10.0,2.0
8484,HU,Hungary,2021-06-09,12.0,27.0,93.0,-1.0,-10.0,1.0
8485,HU,Hungary,2021-06-10,14.0,26.0,80.0,-1.0,-10.0,1.0
8486,HU,Hungary,2021-06-11,13.0,28.0,100.0,0.0,-11.0,0.0
8487,HU,Hungary,2021-06-12,8.0,18.0,103.0,9.0,7.0,-4.0
8488,HU,Hungary,2021-06-13,26.0,27.0,100.0,12.0,10.0,-4.0
8489,HU,Hungary,2021-06-14,13.0,23.0,98.0,-3.0,-14.0,2.0
8490,HU,Hungary,2021-06-15,17.0,22.0,128.0,2.0,-14.0,1.0
8491,HU,Hungary,2021-06-16,11.0,23.0,94.0,-4.0,-19.0,2.0
8492,HU,Hungary,2021-06-17,9.0,19.0,82.0,-8.0,-20.0,2.0
8493,HU,Hungary,2021-06-18,6.0,19.0,93.0,-8.0,-20.0,1.0
8494,HU,Hungary,2021-06-19,1.0,9.0,110.0,7.0,4.0,-5.0
8495,HU,Hungary,2021-06-20,15.0,20.0,108.0,8.0,6.0,-6.0
8496,HU,Hungary,2021-06-21,7.0,18.0,79.0,-10.0,-21.0,3.0
8497,HU,Hungary,2021-06-22,8.0,18.0,94.0,-9.0,-22.0,2.0
8498,HU,Hungary,2021-06-23,9.0,19.0,110.0,-6.0,-21.0,2.0
8499,HU,Hungary,2021-06-24,3.0,14.0,79.0,-12.0,-23.0,3.0
8500,HU,Hungary,2021-06-25,2.0,17.0,84.0,-11.0,-23.0,2.0
8501,HU,Hungary,2021-06-26,6.0,12.0,127.0,8.0,3.0,-5.0
8502,HU,Hungary,2021-06-27,22.0,20.0,127.0,15.0,8.0,-6.0
8503,HU,Hungary,2021-06-28,8.0,19.0,92.0,-10.0,-22.0,2.0
8504,HU,Hungary,2021-06-29,4.0,14.0,95.0,-12.0,-23.0,2.0
8505,HU,Hungary,2021-06-30,5.0,17.0,96.0,-11.0,-22.0,1.0
8506,HU,Hungary,2021-07-01,8.0,11.0,93.0,-11.0,-25.0,3.0
8507,HU,Hungary,2021-07-02,7.0,23.0,93.0,-8.0,-23.0,2.0
8508,HU,Hungary,2021-07-03,10.0,17.0,125.0,9.0,2.0,-4.0
8509,HU,Hungary,2021-07-04,29.0,24.0,133.0,17.0,9.0,-6.0
8510,HU,Hungary,2021-07-05,16.0,26.0,109.0,-7.0,-23.0,2.0
8511,HU,Hungary,2021-07-06,15.0,25.0,124.0,-6.0,-23.0,2.0
8512,HU,Hungary,2021-07-07,12.0,24.0,117.0,-6.0,-24.0,2.0
8513,HU,Hungary,2021-07-08,10.0,19.0,100.0,-10.0,-25.0,2.0
8514,HU,Hungary,2021-07-09,9.0,23.0,90.0,-8.0,-25.0,2.0
8515,HU,Hungary,2021-07-10,16.0,21.0,134.0,13.0,2.0,-6.0
8516,HU,Hungary,2021-07-11,29.0,29.0,99.0,13.0,7.0,-5.0
8517,HU,Hungary,2021-07-12,19.0,29.0,114.0,-6.0,-26.0,2.0
8518,HU,Hungary,2021-07-13,15.0,25.0,124.0,-7.0,-26.0,2.0
8519,HU,Hungary,2021-07-14,14.0,26.0,113.0,-7.0,-25.0,2.0
8520,HU,Hungary,2021-07-15,15.0,21.0,111.0,-7.0,-26.0,2.0
8521,HU,Hungary,2021-07-16,11.0,21.0,112.0,-7.0,-26.0,1.0
8522,HU,Hungary,2021-07-17,10.0,16.0,96.0,6.0,0.0,-3.0
8523,HU,Hungary,2021-07-18,29.0,26.0,109.0,15.0,7.0,-5.0
8524,HU,Hungary,2021-07-19,12.0,21.0,82.0,-12.0,-28.0,4.0
8525,HU,Hungary,2021-07-20,19.0,24.0,139.0,-6.0,-27.0,3.0
8526,HU,Hungary,2021-07-21,18.0,25.0,150.0,-4.0,-27.0,2.0
8527,HU,Hungary,2021-07-22,18.0,21.0,144.0,-6.0,-27.0,2.0
8528,HU,Hungary,2021-07-23,12.0,19.0,143.0,-7.0,-28.0,1.0
8529,HU,Hungary,2021-07-24,11.0,14.0,157.0,14.0,1.0,-6.0
8530,HU,Hungary,2021-07-25,29.0,24.0,138.0,18.0,8.0,-7.0
8531,HU,Hungary,2021-07-26,16.0,24.0,126.0,-9.0,-29.0,3.0
8532,HU,Hungary,2021-07-27,15.0,22.0,143.0,-9.0,-29.0,3.0
8533,HU,Hungary,2021-07-28,13.0,22.0,140.0,-8.0,-28.0,3.0
8534,HU,Hungary,2021-07-29,15.0,20.0,135.0,-9.0,-29.0,3.0
8535,HU,Hungary,2021-07-30,11.0,19.0,137.0,-8.0,-30.0,2.0
8536,HU,Hungary,2021-07-31,12.0,16.0,141.0,12.0,1.0,-5.0
8537,HU,Hungary,2021-08-01,24.0,23.0,95.0,13.0,5.0,-5.0
8538,HU,Hungary,2021-08-02,22.0,27.0,145.0,-7.0,-28.0,3.0
8539,HU,Hungary,2021-08-03,22.0,29.0,153.0,-6.0,-29.0,3.0
8540,HU,Hungary,2021-08-04,23.0,30.0,157.0,-4.0,-28.0,2.0
8541,HU,Hungary,2021-08-05,17.0,25.0,82.0,-11.0,-30.0,5.0
